GEOID,month,county_unemployment_rate,national_unemployment_rate
530070,03/01/20,6.3,4.5
530070,04/01/20,16.5,14.4
530070,05/01/20,12.6,13
530070,06/01/20,10.2,11.2
530070,07/01/20,9.1,10.5
530070,08/01/20,7.6,8.5
530070,09/01/20,6.3,7.7
530070,10/01/20,5.3,6.6
530070,11/01/20,6.3,6.4
530070,12/01/20,7,6.5
530090,01/01/20,7.9,4
530090,02/01/20,6.9,3.8
530090,03/01/20,7,4.5
530090,04/01/20,20.4,14.4
530090,05/01/20,15.1,13
530090,06/01/20,11.9,11.2
530090,07/01/20,12.6,10.5
530090,08/01/20,9.7,8.5
530090,09/01/20,8.7,7.7
530090,10/01/20,6.6,6.6
530090,11/01/20,7.3,6.4
530090,12/01/20,7.6,6.5
530110,01/01/20,4.8,4
530110,02/01/20,4.9,3.8
530110,03/01/20,5.2,4.5
530110,04/01/20,14.8,14.4
530110,05/01/20,12.6,13
530110,06/01/20,11.2,11.2
530110,07/01/20,12,10.5
530110,08/01/20,9.5,8.5
530110,09/01/20,8,7.7
530110,10/01/20,6.3,6.6
530110,11/01/20,6.7,6.4
530110,12/01/20,6.6,6.5
530130,01/01/20,6.8,4
530130,02/01/20,6.5,3.8
530130,03/01/20,6.9,4.5
530130,04/01/20,12.1,14.4
530130,05/01/20,9.2,13
530130,06/01/20,7.8,11.2
530130,07/01/20,8.9,10.5
530130,08/01/20,6.4,8.5
530130,09/01/20,5.8,7.7
530130,10/01/20,4.7,6.6
530130,11/01/20,5.9,6.4
530130,12/01/20,5.9,6.5
530150,01/01/20,6.3,4
530150,02/01/20,6.4,3.8
530150,03/01/20,6.8,4.5
530150,04/01/20,16.4,14.4
530150,05/01/20,13.5,13
530150,06/01/20,10.8,11.2
530150,07/01/20,12,10.5
530150,08/01/20,9.5,8.5
530150,09/01/20,8.5,7.7
530150,10/01/20,6.8,6.6
530150,11/01/20,7.3,6.4
530150,12/01/20,7.4,6.5
530170,01/01/20,7.4,4
530170,02/01/20,7.3,3.8
530170,03/01/20,7,4.5
530170,04/01/20,15.3,14.4
530170,05/01/20,11.5,13
530170,06/01/20,9.6,11.2
530170,07/01/20,9.5,10.5
530170,08/01/20,8.3,8.5
530170,09/01/20,6.5,7.7
530170,10/01/20,5.6,6.6
530170,11/01/20,6.5,6.4
530170,12/01/20,7.2,6.5
530190,01/01/20,12.4,4
530190,02/01/20,13.8,3.8
530190,03/01/20,12.2,4.5
530190,04/01/20,15.7,14.4
530190,05/01/20,13.6,13
530190,06/01/20,12.8,11.2
530190,07/01/20,13.5,10.5
530190,08/01/20,10.5,8.5
530190,09/01/20,9.6,7.7
530190,10/01/20,7.2,6.6
530190,11/01/20,7.9,6.4
530190,12/01/20,9.5,6.5
530210,01/01/20,8.1,4
530210,02/01/20,7.9,3.8
530210,03/01/20,7.1,4.5
530210,04/01/20,13.5,14.4
530210,05/01/20,10.8,13
530210,06/01/20,10.2,11.2
530210,07/01/20,12,10.5
530210,08/01/20,9,8.5
530210,09/01/20,7.2,7.7
530210,10/01/20,6.1,6.6
530210,11/01/20,7.6,6.4
530210,12/01/20,8.1,6.5
530230,01/01/20,8.4,4
530230,02/01/20,7.8,3.8
530230,03/01/20,7.2,4.5
530230,04/01/20,14.1,14.4
530230,05/01/20,10.5,13
530230,06/01/20,8.5,11.2
530230,07/01/20,10.9,10.5
530230,08/01/20,7.5,8.5
530230,09/01/20,6.7,7.7
530230,10/01/20,5.8,6.6
530230,11/01/20,6.8,6.4
530230,12/01/20,7,6.5
530250,01/01/20,9.5,4
530250,02/01/20,9,3.8
530250,03/01/20,7.7,4.5
530250,04/01/20,13.1,14.4
530250,05/01/20,10.6,13
530250,06/01/20,8.7,11.2
530250,07/01/20,10.6,10.5
530250,08/01/20,8.4,8.5
530250,09/01/20,6.9,7.7
530250,10/01/20,5.9,6.6
530250,11/01/20,7.3,6.4
530250,12/01/20,8,6.5
530270,01/01/20,8.2,4
530270,02/01/20,7.7,3.8
530270,03/01/20,8.1,4.5
530270,04/01/20,21,14.4
530270,05/01/20,17.7,13
530270,06/01/20,13.8,11.2
530270,07/01/20,14.5,10.5
530270,08/01/20,11.6,8.5
530270,09/01/20,10.4,7.7
530270,10/01/20,8.5,6.6
530270,11/01/20,9.2,6.4
530270,12/01/20,9.3,6.5
530290,01/01/20,5.4,4
530290,02/01/20,5.3,3.8
530290,03/01/20,5.7,4.5
530290,04/01/20,16.3,14.4
530290,05/01/20,11.8,13
530290,06/01/20,9.6,11.2
530290,07/01/20,10.5,10.5
530290,08/01/20,8.4,8.5
530290,09/01/20,7.3,7.7
530290,10/01/20,5.9,6.6
530290,11/01/20,6.4,6.4
530290,12/01/20,6.5,6.5
530310,01/01/20,6.3,4
530310,02/01/20,6.1,3.8
530310,03/01/20,6.3,4.5
530310,04/01/20,19.1,14.4
530310,05/01/20,14.6,13
530310,06/01/20,11.7,11.2
530310,07/01/20,11.7,10.5
530310,08/01/20,9.2,8.5
530310,09/01/20,7.9,7.7
530310,10/01/20,6.1,6.6
530310,11/01/20,6.9,6.4
530310,12/01/20,7.1,6.5
530330,01/01/20,2.6,4
530330,02/01/20,2.5,3.8
530330,03/01/20,5.3,4.5
530330,04/01/20,15.1,14.4
530330,05/01/20,12.2,13
530330,06/01/20,10.6,11.2
530330,07/01/20,9.3,10.5
530330,08/01/20,7.8,8.5
530330,09/01/20,7.2,7.7
530330,10/01/20,6.3,6.6
530330,11/01/20,5.9,6.4
530330,12/01/20,5.8,6.5
530350,01/01/20,4.7,4
530350,02/01/20,4.6,3.8
530350,03/01/20,5.2,4.5
530350,04/01/20,14.9,14.4
530350,05/01/20,11.6,13
530350,06/01/20,9.1,11.2
530350,07/01/20,9.9,10.5
530350,08/01/20,7.9,8.5
530350,09/01/20,6.9,7.7
530350,10/01/20,5.5,6.6
530350,11/01/20,6,6.4
530350,12/01/20,6.1,6.5
530370,01/01/20,6.6,4
530370,02/01/20,6.4,3.8
530370,03/01/20,7.3,4.5
530370,04/01/20,17.6,14.4
530370,05/01/20,12.9,13
530370,06/01/20,10.2,11.2
530370,07/01/20,11.3,10.5
530370,08/01/20,9.4,8.5
530370,09/01/20,7.1,7.7
530370,10/01/20,5.5,6.6
530370,11/01/20,6.5,6.4
530370,12/01/20,7.7,6.5
530390,01/01/20,7.2,4
530390,02/01/20,7.2,3.8
530390,03/01/20,6.3,4.5
530390,04/01/20,12.7,14.4
530390,05/01/20,10.3,13
530390,06/01/20,9.4,11.2
530390,07/01/20,10.4,10.5
530390,08/01/20,8.3,8.5
530390,09/01/20,7.3,7.7
530390,10/01/20,5.8,6.6
530390,11/01/20,6.5,6.4
530390,12/01/20,7,6.5
530410,01/01/20,7,4
530410,02/01/20,6.8,3.8
530410,03/01/20,7.3,4.5
530410,04/01/20,17.6,14.4
530410,05/01/20,13.8,13
530410,06/01/20,10.9,11.2
530410,07/01/20,11.5,10.5
530410,08/01/20,9,8.5
530410,09/01/20,7.9,7.7
530410,10/01/20,6.2,6.6
530410,11/01/20,6.8,6.4
530410,12/01/20,7,6.5
530430,01/01/20,6.3,4
530430,02/01/20,6.5,3.8
530430,03/01/20,6.9,4.5
530430,04/01/20,11.7,14.4
530430,05/01/20,8.4,13
530430,06/01/20,7,11.2
530430,07/01/20,8.3,10.5
530430,08/01/20,6.1,8.5
530430,09/01/20,5.3,7.7
530430,10/01/20,4.4,6.6
530430,11/01/20,5.1,6.4
530430,12/01/20,5.6,6.5
530450,01/01/20,7,4
530450,02/01/20,7,3.8
530450,03/01/20,7.2,4.5
530450,04/01/20,17.5,14.4
530450,05/01/20,13.3,13
530450,06/01/20,11.5,11.2
530450,07/01/20,12.4,10.5
530450,08/01/20,9.9,8.5
530450,09/01/20,9.2,7.7
530450,10/01/20,7.1,6.6
530450,11/01/20,7.9,6.4
530450,12/01/20,7.8,6.5
530470,01/01/20,9.6,4
530470,02/01/20,9.4,3.8
530470,03/01/20,8.5,4.5
530470,04/01/20,15,14.4
530470,05/01/20,11.3,13
530470,06/01/20,9.6,11.2
530470,07/01/20,9.9,10.5
530470,08/01/20,8,8.5
530470,09/01/20,6.6,7.7
530470,10/01/20,5.7,6.6
530470,11/01/20,6.9,6.4
530470,12/01/20,7.4,6.5
530490,01/01/20,7.2,4
530490,02/01/20,7.2,3.8
530490,03/01/20,8,4.5
530490,04/01/20,19.5,14.4
530490,05/01/20,16.4,13
530490,06/01/20,13.7,11.2
530490,07/01/20,13.1,10.5
530490,08/01/20,10.6,8.5
530490,09/01/20,9.3,7.7
530490,10/01/20,7.5,6.6
530490,11/01/20,8.1,6.4
530490,12/01/20,8.6,6.5
530510,01/01/20,9.8,4
530510,02/01/20,9.9,3.8
530510,03/01/20,8.9,4.5
530510,04/01/20,15.7,14.4
530510,05/01/20,12.7,13
530510,06/01/20,11.3,11.2
530510,07/01/20,14.6,10.5
530510,08/01/20,11.3,8.5
530510,09/01/20,9.4,7.7
530510,10/01/20,7.4,6.6
530510,11/01/20,8.5,6.4
530510,12/01/20,8.8,6.5
530530,01/01/20,5.4,4
530530,02/01/20,5.4,3.8
530530,03/01/20,6.1,4.5
530530,04/01/20,18.6,14.4
530530,05/01/20,14.6,13
530530,06/01/20,12.3,11.2
530530,07/01/20,12.7,10.5
530530,08/01/20,10.2,8.5
530530,09/01/20,8.6,7.7
530530,10/01/20,6.8,6.6
530530,11/01/20,7.3,6.4
530530,12/01/20,7.2,6.5
530550,01/01/20,5.4,4
530550,02/01/20,4.8,3.8
530550,03/01/20,5.2,4.5
530550,04/01/20,18.6,14.4
530550,05/01/20,13.9,13
530550,06/01/20,10.1,11.2
530550,07/01/20,9.1,10.5
530550,08/01/20,7,8.5
530550,09/01/20,6,7.7
530550,10/01/20,4.5,6.6
530550,11/01/20,5.5,6.4
530550,12/01/20,6.2,6.5
530570,01/01/20,6.6,4
530570,02/01/20,6.2,3.8
530570,03/01/20,6.2,4.5
530570,04/01/20,19.6,14.4
530570,05/01/20,14.5,13
530570,06/01/20,12.1,11.2
530570,07/01/20,12.5,10.5
530570,08/01/20,9.7,8.5
530570,09/01/20,8.2,7.7
530570,10/01/20,6.6,6.6
530570,11/01/20,7.4,6.4
530570,12/01/20,7.6,6.5
530590,01/01/20,6.2,4
530590,02/01/20,5.9,3.8
530590,03/01/20,5.7,4.5
530590,04/01/20,15.3,14.4
530590,05/01/20,13,13
530590,06/01/20,11.3,11.2
530590,07/01/20,12.5,10.5
530590,08/01/20,10.2,8.5
530590,09/01/20,8.8,7.7
530590,10/01/20,6.8,6.6
530590,11/01/20,7.4,6.4
530590,12/01/20,8,6.5
530610,01/01/20,3,4
530610,02/01/20,2.8,3.8
530610,03/01/20,5.3,4.5
530610,04/01/20,19.3,14.4
530610,05/01/20,13.7,13
530610,06/01/20,11.2,11.2
530610,07/01/20,9.8,10.5
530610,08/01/20,8.3,8.5
530610,09/01/20,7.8,7.7
530610,10/01/20,7,6.6
530610,11/01/20,6.6,6.4
530610,12/01/20,6.7,6.5
530630,01/01/20,5.9,4
530630,02/01/20,6,3.8
530630,03/01/20,6.3,4.5
530630,04/01/20,16.4,14.4
530630,05/01/20,12.7,13
530630,06/01/20,10.3,11.2
530630,07/01/20,11.5,10.5
530630,08/01/20,9,8.5
530630,09/01/20,7.5,7.7
530630,10/01/20,5.8,6.6
530630,11/01/20,6.4,6.4
530630,12/01/20,6.8,6.5
530650,01/01/20,8.7,4
530650,02/01/20,9.2,3.8
530650,03/01/20,9,4.5
530650,04/01/20,16.2,14.4
530650,05/01/20,11.4,13
530650,06/01/20,9.6,11.2
530650,07/01/20,11.5,10.5
530650,08/01/20,9,8.5
530650,09/01/20,7.7,7.7
530650,10/01/20,5.9,6.6
530650,11/01/20,6.8,6.4
530650,12/01/20,7.7,6.5
530670,01/01/20,5.1,4
530670,02/01/20,5.1,3.8
530670,03/01/20,6.1,4.5
530670,04/01/20,16.4,14.4
530670,05/01/20,12.5,13
530670,06/01/20,9.8,11.2
530670,07/01/20,10.8,10.5
530670,08/01/20,8.3,8.5
530670,09/01/20,7.2,7.7
530670,10/01/20,5.6,6.6
530670,11/01/20,6.1,6.4
530670,12/01/20,6.2,6.5
530690,01/01/20,7.4,4
530690,02/01/20,7.3,3.8
530690,03/01/20,8,4.5
530690,04/01/20,14.3,14.4
530690,05/01/20,12.2,13
530690,06/01/20,10.1,11.2
530690,07/01/20,11.7,10.5
530690,08/01/20,7.9,8.5
530690,09/01/20,7.8,7.7
530690,10/01/20,5.7,6.6
530690,11/01/20,6.5,6.4
530690,12/01/20,6.9,6.5
530710,01/01/20,5.5,4
530710,02/01/20,5.2,3.8
530710,03/01/20,5.7,4.5
530710,04/01/20,12.5,14.4
530710,05/01/20,9.3,13
530710,06/01/20,7.1,11.2
530710,07/01/20,8.2,10.5
530710,08/01/20,6.7,8.5
530710,09/01/20,5.7,7.7
530710,10/01/20,4.7,6.6
530710,11/01/20,5.5,6.4
530710,12/01/20,6.2,6.5
530730,01/01/20,5.9,4
530730,02/01/20,5.4,3.8
530730,03/01/20,5.9,4.5
530730,04/01/20,18.3,14.4
530730,05/01/20,13.9,13
530730,06/01/20,11.5,11.2
530730,07/01/20,12.4,10.5
530730,08/01/20,9.7,8.5
530730,09/01/20,8.4,7.7
530730,10/01/20,6.6,6.6
530730,11/01/20,7,6.4
530730,12/01/20,7.1,6.5
530750,01/01/20,4.3,4
530750,02/01/20,4.2,3.8
530750,03/01/20,5.2,4.5
530750,04/01/20,8.9,14.4
530750,05/01/20,6.8,13
530750,06/01/20,6.7,11.2
530750,07/01/20,8.7,10.5
530750,08/01/20,6.6,8.5
530750,09/01/20,5.8,7.7
530750,10/01/20,4.3,6.6
530750,11/01/20,5,6.4
530750,12/01/20,5.1,6.5
530770,01/01/20,9,4
530770,02/01/20,8.7,3.8
530770,03/01/20,7.8,4.5
530770,04/01/20,14.8,14.4
530770,05/01/20,12.2,13
530770,06/01/20,11.1,11.2
530770,07/01/20,12.4,10.5
530770,08/01/20,9.8,8.5
530770,09/01/20,7.3,7.7
530770,10/01/20,6.5,6.6
530770,11/01/20,7.8,6.4
530770,12/01/20,8.3,6.5
540010,01/01/20,6.7,4
540010,02/01/20,7.1,3.8
540010,03/01/20,7.5,4.5
540010,04/01/20,12.7,14.4
540010,05/01/20,10.9,13
540010,06/01/20,9.6,11.2
540010,07/01/20,9.6,10.5
540010,08/01/20,8.2,8.5
540010,09/01/20,7,7.7
540010,10/01/20,6.2,6.6
540010,11/01/20,6.6,6.4
540010,12/01/20,7.5,6.5
540030,01/01/20,3.4,4
540030,02/01/20,3.4,3.8
540030,03/01/20,3.7,4.5
540030,04/01/20,11.8,14.4
540030,05/01/20,10.2,13
540030,06/01/20,8.6,11.2
540030,07/01/20,7.4,10.5
540030,08/01/20,6.5,8.5
540030,09/01/20,5.4,7.7
540030,10/01/20,4.7,6.6
540030,11/01/20,4.7,6.4
540030,12/01/20,5,6.5
540050,01/01/20,6.8,4
540050,02/01/20,6.9,3.8
540050,03/01/20,7.7,4.5
540050,04/01/20,18.6,14.4
540050,05/01/20,14.1,13
540050,06/01/20,12.5,11.2
540050,07/01/20,12.5,10.5
540050,08/01/20,11.4,8.5
540050,09/01/20,9.8,7.7
540050,10/01/20,8.4,6.6
540050,11/01/20,8.5,6.4
540050,12/01/20,9,6.5
540070,01/01/20,10.1,4
540070,02/01/20,10.9,3.8
540070,03/01/20,11.8,4.5
540070,04/01/20,15.4,14.4
540070,05/01/20,11.6,13
540070,06/01/20,10.1,11.2
540070,07/01/20,10.5,10.5
540070,08/01/20,9.4,8.5
540070,09/01/20,8.5,7.7
540070,10/01/20,7.7,6.6
540070,11/01/20,8.5,6.4
540070,12/01/20,9.8,6.5
540090,01/01/20,5.9,4
540090,02/01/20,5.8,3.8
540090,03/01/20,6.8,4.5
540090,04/01/20,16.1,14.4
540090,05/01/20,12.9,13
540090,06/01/20,10.4,11.2
540090,07/01/20,9.9,10.5
540090,08/01/20,9.1,8.5
540090,09/01/20,8.2,7.7
540090,10/01/20,7.2,6.6
540090,11/01/20,7.4,6.4
540090,12/01/20,8.4,6.5
540110,01/01/20,4.2,4
540110,02/01/20,4.3,3.8
540110,03/01/20,4.6,4.5
540110,04/01/20,16.2,14.4
540110,05/01/20,13.1,13
540110,06/01/20,10.1,11.2
540110,07/01/20,9.3,10.5
540110,08/01/20,8.2,8.5
540110,09/01/20,6.9,7.7
540110,10/01/20,6,6.6
540110,11/01/20,6.1,6.4
540110,12/01/20,6.7,6.5
540130,01/01/20,20.2,4
540130,02/01/20,20.8,3.8
540130,03/01/20,20.2,4.5
540130,04/01/20,20.5,14.4
540130,05/01/20,16.6,13
540130,06/01/20,13.8,11.2
540130,07/01/20,13.2,10.5
540130,08/01/20,13.9,8.5
540130,09/01/20,11.3,7.7
540130,10/01/20,10.4,6.6
540130,11/01/20,13.8,6.4
540130,12/01/20,16.5,6.5
540150,01/01/20,11.8,4
540150,02/01/20,12.9,3.8
540150,03/01/20,12.9,4.5
540150,04/01/20,18.6,14.4
540150,05/01/20,15.4,13
540150,06/01/20,13.9,11.2
540150,07/01/20,12.7,10.5
540150,08/01/20,12,8.5
540150,09/01/20,10.4,7.7
540150,10/01/20,9.1,6.6
540150,11/01/20,9.5,6.4
540150,12/01/20,10.7,6.5
540170,01/01/20,5.4,4
540170,02/01/20,5.6,3.8
540170,03/01/20,5.8,4.5
540170,04/01/20,9.7,14.4
540170,05/01/20,8.4,13
540170,06/01/20,6.7,11.2
540170,07/01/20,6.1,10.5
540170,08/01/20,6.3,8.5
540170,09/01/20,5.4,7.7
540170,10/01/20,4.8,6.6
540170,11/01/20,5.3,6.4
540170,12/01/20,6,6.5
540190,01/01/20,7.3,4
540190,02/01/20,7.6,3.8
540190,03/01/20,8.1,4.5
540190,04/01/20,18.8,14.4
540190,05/01/20,14,13
540190,06/01/20,11.5,11.2
540190,07/01/20,10.5,10.5
540190,08/01/20,9.5,8.5
540190,09/01/20,8.5,7.7
540190,10/01/20,7.4,6.6
540190,11/01/20,8,6.4
540190,12/01/20,8.8,6.5
540210,01/01/20,9.5,4
540210,02/01/20,9,3.8
540210,03/01/20,9.9,4.5
540210,04/01/20,14.7,14.4
540210,05/01/20,13.2,13
540210,06/01/20,11.7,11.2
540210,07/01/20,11.4,10.5
540210,08/01/20,9.5,8.5
540210,09/01/20,7.7,7.7
540210,10/01/20,7.1,6.6
540210,11/01/20,7.7,6.4
540210,12/01/20,10.3,6.5
540230,01/01/20,5.9,4
540230,02/01/20,6.1,3.8
540230,03/01/20,6.2,4.5
540230,04/01/20,10.1,14.4
540230,05/01/20,8.7,13
540230,06/01/20,7.4,11.2
540230,07/01/20,6.7,10.5
540230,08/01/20,6,8.5
540230,09/01/20,5.2,7.7
540230,10/01/20,4.4,6.6
540230,11/01/20,4.9,6.4
540230,12/01/20,7,6.5
540250,01/01/20,5.9,4
540250,02/01/20,5.8,3.8
540250,03/01/20,6.2,4.5
540250,04/01/20,18.8,14.4
540250,05/01/20,13.6,13
540250,06/01/20,9,11.2
540250,07/01/20,7.9,10.5
540250,08/01/20,6.8,8.5
540250,09/01/20,6,7.7
540250,10/01/20,5.4,6.6
540250,11/01/20,5.7,6.4
540250,12/01/20,6.5,6.5
540270,01/01/20,4.2,4
540270,02/01/20,4.1,3.8
540270,03/01/20,4.3,4.5
540270,04/01/20,9.2,14.4
540270,05/01/20,8,13
540270,06/01/20,6.6,11.2
540270,07/01/20,6,10.5
540270,08/01/20,5.3,8.5
540270,09/01/20,4.5,7.7
540270,10/01/20,4.1,6.6
540270,11/01/20,4.5,6.4
540270,12/01/20,5.2,6.5
540290,01/01/20,5.9,4
540290,02/01/20,5.7,3.8
540290,03/01/20,6.4,4.5
540290,04/01/20,20,14.4
540290,05/01/20,16.5,13
540290,06/01/20,12.1,11.2
540290,07/01/20,11.3,10.5
540290,08/01/20,10,8.5
540290,09/01/20,8.7,7.7
540290,10/01/20,7.6,6.6
540290,11/01/20,7.5,6.4
540290,12/01/20,8.4,6.5
540310,01/01/20,5.7,4
540310,02/01/20,5.7,3.8
540310,03/01/20,6.1,4.5
540310,04/01/20,11.4,14.4
540310,05/01/20,10.7,13
540310,06/01/20,8.7,11.2
540310,07/01/20,7.4,10.5
540310,08/01/20,6.4,8.5
540310,09/01/20,5.7,7.7
540310,10/01/20,5.2,6.6
540310,11/01/20,5.8,6.4
540310,12/01/20,7.2,6.5
540330,01/01/20,5.3,4
540330,02/01/20,5.5,3.8
540330,03/01/20,5.8,4.5
540330,04/01/20,15.1,14.4
540330,05/01/20,11.5,13
540330,06/01/20,9.1,11.2
540330,07/01/20,8.9,10.5
540330,08/01/20,7.9,8.5
540330,09/01/20,7,7.7
540330,10/01/20,6.2,6.6
540330,11/01/20,6.4,6.4
540330,12/01/20,6.8,6.5
540350,01/01/20,6.7,4
540350,02/01/20,6.9,3.8
540350,03/01/20,7.2,4.5
540350,04/01/20,15.2,14.4
540350,05/01/20,11.2,13
540350,06/01/20,9.2,11.2
540350,07/01/20,9.2,10.5
540350,08/01/20,8.5,8.5
540350,09/01/20,7.6,7.7
540350,10/01/20,6.7,6.6
540350,11/01/20,6.9,6.4
540350,12/01/20,7.8,6.5
540370,01/01/20,3.1,4
540370,02/01/20,3,3.8
540370,03/01/20,3.3,4.5
540370,04/01/20,11.5,14.4
540370,05/01/20,9.9,13
540370,06/01/20,8.3,11.2
540370,07/01/20,7.3,10.5
540370,08/01/20,6.2,8.5
540370,09/01/20,5.3,7.7
540370,10/01/20,4.6,6.6
540370,11/01/20,4.6,6.4
540370,12/01/20,4.9,6.5
540390,01/01/20,5,4
540390,02/01/20,5,3.8
540390,03/01/20,5.4,4.5
540390,04/01/20,17.1,14.4
540390,05/01/20,13.5,13
540390,06/01/20,11,11.2
540390,07/01/20,10.4,10.5
540390,08/01/20,9.3,8.5
540390,09/01/20,8.3,7.7
540390,10/01/20,7.2,6.6
540390,11/01/20,7.1,6.4
540390,12/01/20,7.4,6.5
540410,01/01/20,8.2,4
540410,02/01/20,8.8,3.8
540410,03/01/20,9,4.5
540410,04/01/20,18.1,14.4
540410,05/01/20,14.4,13
540410,06/01/20,12.6,11.2
540410,07/01/20,11.6,10.5
540410,08/01/20,10.4,8.5
540410,09/01/20,9.7,7.7
540410,10/01/20,8.7,6.6
540410,11/01/20,9.3,6.4
540410,12/01/20,9.7,6.5
540430,01/01/20,7.8,4
540430,02/01/20,8.1,3.8
540430,03/01/20,8.4,4.5
540430,04/01/20,17.4,14.4
540430,05/01/20,13.1,13
540430,06/01/20,11.4,11.2
540430,07/01/20,11.2,10.5
540430,08/01/20,10,8.5
540430,09/01/20,8.7,7.7
540430,10/01/20,7.3,6.6
540430,11/01/20,8,6.4
540430,12/01/20,8.8,6.5
540450,01/01/20,7.9,4
540450,02/01/20,8.1,3.8
540450,03/01/20,9.1,4.5
540450,04/01/20,21.7,14.4
540450,05/01/20,16.1,13
540450,06/01/20,14,11.2
540450,07/01/20,14,10.5
540450,08/01/20,13.2,8.5
540450,09/01/20,11.8,7.7
540450,10/01/20,10.1,6.6
540450,11/01/20,9.9,6.4
540450,12/01/20,10,6.5
540470,01/01/20,11.8,4
540470,02/01/20,11.9,3.8
540470,03/01/20,12.1,4.5
540470,04/01/20,13.5,14.4
540470,05/01/20,12.7,13
540470,06/01/20,13.2,11.2
540470,07/01/20,14.9,10.5
540470,08/01/20,14.1,8.5
540470,09/01/20,12.3,7.7
540470,10/01/20,10.9,6.6
540470,11/01/20,11.2,6.4
540470,12/01/20,12.6,6.5
540490,01/01/20,5.4,4
540490,02/01/20,5.4,3.8
540490,03/01/20,6,4.5
540490,04/01/20,17.1,14.4
540490,05/01/20,13.3,13
540490,06/01/20,11,11.2
540490,07/01/20,10.3,10.5
540490,08/01/20,8.7,8.5
540490,09/01/20,7.4,7.7
540490,10/01/20,6.4,6.6
540490,11/01/20,6.4,6.4
540490,12/01/20,7.2,6.5
540510,01/01/20,8.2,4
540510,02/01/20,8.4,3.8
540510,03/01/20,9.1,4.5
540510,04/01/20,17,14.4
540510,05/01/20,15.1,13
540510,06/01/20,11.3,11.2
540510,07/01/20,10.5,10.5
540510,08/01/20,9.2,8.5
540510,09/01/20,7.8,7.7
540510,10/01/20,7,6.6
540510,11/01/20,7.5,6.4
540510,12/01/20,8.5,6.5
540530,01/01/20,6.8,4
540530,02/01/20,7,3.8
540530,03/01/20,7.5,4.5
540530,04/01/20,15.9,14.4
540530,05/01/20,11.8,13
540530,06/01/20,9.4,11.2
540530,07/01/20,8.8,10.5
540530,08/01/20,7.9,8.5
540530,09/01/20,7,7.7
540530,10/01/20,6,6.6
540530,11/01/20,6.5,6.4
540530,12/01/20,7.3,6.5
540550,01/01/20,5.8,4
540550,02/01/20,5.9,3.8
540550,03/01/20,6.7,4.5
540550,04/01/20,16.2,14.4
540550,05/01/20,12.8,13
540550,06/01/20,11.2,11.2
540550,07/01/20,11.2,10.5
540550,08/01/20,10.2,8.5
540550,09/01/20,8.9,7.7
540550,10/01/20,7.7,6.6
540550,11/01/20,7.8,6.4
540550,12/01/20,8.4,6.5
540570,01/01/20,6.1,4
540570,02/01/20,6,3.8
540570,03/01/20,6.3,4.5
540570,04/01/20,13.4,14.4
540570,05/01/20,10.5,13
540570,06/01/20,9.3,11.2
540570,07/01/20,8.1,10.5
540570,08/01/20,6.9,8.5
540570,09/01/20,6.3,7.7
540570,10/01/20,5.5,6.6
540570,11/01/20,5.9,6.4
540570,12/01/20,7.2,6.5
540590,01/01/20,10.1,4
540590,02/01/20,10.6,3.8
540590,03/01/20,11.9,4.5
540590,04/01/20,23.7,14.4
540590,05/01/20,18.5,13
540590,06/01/20,17,11.2
540590,07/01/20,15.8,10.5
540590,08/01/20,14.9,8.5
540590,09/01/20,13.4,7.7
540590,10/01/20,11.5,6.6
540590,11/01/20,11.6,6.4
540590,12/01/20,12,6.5
540610,01/01/20,3.6,4
540610,02/01/20,3.5,3.8
540610,03/01/20,3.9,4.5
540610,04/01/20,12.3,14.4
540610,05/01/20,9.7,13
540610,06/01/20,9,11.2
540610,07/01/20,8.5,10.5
540610,08/01/20,6.4,8.5
540610,09/01/20,5.4,7.7
540610,10/01/20,4.6,6.6
540610,11/01/20,4.7,6.4
540610,12/01/20,5.3,6.5
540630,01/01/20,5.3,4
540630,02/01/20,5.8,3.8
540630,03/01/20,6.4,4.5
540630,04/01/20,13.7,14.4
540630,05/01/20,10.4,13
540630,06/01/20,7.9,11.2
540630,07/01/20,7.3,10.5
540630,08/01/20,6.5,8.5
540630,09/01/20,5.7,7.7
540630,10/01/20,5.2,6.6
540630,11/01/20,5.2,6.4
540630,12/01/20,5.8,6.5
540650,01/01/20,4.1,4
540650,02/01/20,4,3.8
540650,03/01/20,4.3,4.5
540650,04/01/20,12.9,14.4
540650,05/01/20,9.4,13
540650,06/01/20,7.8,11.2
540650,07/01/20,6.8,10.5
540650,08/01/20,5.7,8.5
540650,09/01/20,4.6,7.7
540650,10/01/20,4.2,6.6
540650,11/01/20,4.2,6.4
540650,12/01/20,4.9,6.5
540670,01/01/20,8.9,4
540670,02/01/20,9.3,3.8
540670,03/01/20,9.9,4.5
540670,04/01/20,19.2,14.4
540670,05/01/20,13.2,13
540670,06/01/20,11.6,11.2
540670,07/01/20,10.7,10.5
540670,08/01/20,9.7,8.5
540670,09/01/20,8.5,7.7
540670,10/01/20,7.4,6.6
540670,11/01/20,7.4,6.4
540670,12/01/20,8.2,6.5
540690,01/01/20,5.2,4
540690,02/01/20,5.1,3.8
540690,03/01/20,5.9,4.5
540690,04/01/20,16.5,14.4
540690,05/01/20,13.6,13
540690,06/01/20,10.4,11.2
540690,07/01/20,9.6,10.5
540690,08/01/20,8.4,8.5
540690,09/01/20,7.2,7.7
